TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-26T15:38:24.759963;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:38:27.094573;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:38:29.167699;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:38:30.470438;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:38:32.103589;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:38:36.408337;02;;2;Submit Clicked;6,11;n,e;;;;
2017-09-26T15:38:36.408581;02;;2;Run Clicked;6,11;n,e;;;;
2017-09-26T15:38:36.435858;02;0;3;Sequence Generated;6,11;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:38:54.358407;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:38:56.103580;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:38:58.918635;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:39:02.753285;02;;3;Submit Clicked;6,11,14;n,e,r;;;;
2017-09-26T15:39:02.753563;02;;3;Run Clicked;6,11,14;n,e,r;;;;
2017-09-26T15:39:02.803551;02;0;4;Sequence Generated;6,11,14;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T15:39:14.094591;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:39:20.606604;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:39:25.648279;02;;4;Submit Clicked;7,10,13;n,e,r;;;;
2017-09-26T15:39:25.648600;02;;4;Run Clicked;7,10,13;n,e,r;;;;
2017-09-26T15:39:25.683421;02;0;5;Sequence Generated;7,10,13;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:39:34.318721;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:39:38.553374;02;;5;Submit Clicked;7,10,15;n,e,r;;;;
2017-09-26T15:39:38.553714;02;;5;Run Clicked;7,10,15;n,e,r;;;;
2017-09-26T15:39:38.578085;02;0;6;Sequence Generated;7,10,15;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:39:45.174393;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:39:48.281064;02;;6;Submit Clicked;7,10,18;n,e,r;;;;
2017-09-26T15:39:48.281345;02;;6;Run Clicked;7,10,18;n,e,r;;;;
2017-09-26T15:39:48.308035;02;0;7;Sequence Generated;7,10,18;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:39:54.470494;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:39:57.584743;02;;7;Submit Clicked;7,11,19;n,e,r;;;;
2017-09-26T15:39:57.585101;02;;7;Run Clicked;7,11,19;n,e,r;;;;
2017-09-26T15:39:57.619525;02;0;8;Sequence Generated;7,11,19;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T15:41:07.566718;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:41:11.334601;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:41:13.695773;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:41:15.230717;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T15:41:16.215733;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:41:20.318611;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T15:41:24.895851;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T15:41:28.910621;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:41:32.143732;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:41:36.070616;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:41:37.535874;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:41:39.902591;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:41:40.855812;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:41:43.078298;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:41:50.246561;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:41:56.150870;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:41:58.806732;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:42:02.198665;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T15:42:05.694217;02;;8;Submit Clicked;3,7,12,17,22;n,w,n,e,r;;;;
2017-09-26T15:42:05.694558;02;;8;Run Clicked;3,7,12,17,22;n,w,n,e,r;;;;
2017-09-26T15:42:05.747051;02;0;9;Sequence Generated;3,7,12,17,22;Flock North->Flock West->Flock North->Flock East->Rendezvous;555.528625;VALID;INCOMPLETE;
2017-09-26T15:42:15.902699;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:42:24.014852;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:42:30.707005;02;;9;Submit Clicked;3,7,10,18,23;n,w,n,e,r;;;;
2017-09-26T15:42:30.707434;02;;9;Run Clicked;3,7,10,18,23;n,w,n,e,r;;;;
2017-09-26T15:42:30.737984;02;0;10;Sequence Generated;3,7,10,18,23;Flock North->Flock West->Flock North->Flock East->Rendezvous;591.105225;VALID;COMPLETE;
2017-09-26T15:43:14.074201;02;;;Optimal sequence for given time;;Flock West->Flock West->Flock North->Flock East->Rendezvous;557.717;;;
2017-09-26T15:43:14.074296;02;;;Next Clicked;;;;;;
2017-09-26T15:43:36.918975;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:43:39.688103;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:44:02.542846;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T15:44:04.023666;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T15:44:06.782981;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:44:08.264064;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:44:18.126838;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:44:21.646851;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:44:24.184062;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:44:26.254904;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:44:27.311787;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:44:28.287087;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:44:32.910829;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:44:38.679216;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:44:41.862198;02;;0;Submit Clicked;4,11,14;e,n,r;;;;
2017-09-26T15:44:41.862498;02;;0;Run Clicked;4,11,14;e,n,r;;;;
2017-09-26T15:44:41.899580;02;1;1;Sequence Generated;4,11,14;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:44:48.023204;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:44:52.246805;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:44:57.170454;02;;1;Submit Clicked;3,8,11;e,n,r;;;;
2017-09-26T15:44:57.170714;02;;1;Run Clicked;3,8,11;e,n,r;;;;
2017-09-26T15:44:57.194485;02;1;2;Sequence Generated;3,8,11;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:45:02.926855;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:45:05.656551;02;;2;Submit Clicked;3,8,12;e,n,r;;;;
2017-09-26T15:45:05.656899;02;;2;Run Clicked;3,8,12;e,n,r;;;;
2017-09-26T15:45:05.674108;02;1;3;Sequence Generated;3,8,12;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:45:11.102828;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:45:14.041965;02;;3;Submit Clicked;3,8,14;e,n,r;;;;
2017-09-26T15:45:14.042309;02;;3;Run Clicked;3,8,14;e,n,r;;;;
2017-09-26T15:45:14.058866;02;1;4;Sequence Generated;3,8,14;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:45:20.622929;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:45:23.953051;02;;4;Submit Clicked;3,9,15;e,n,r;;;;
2017-09-26T15:45:23.953308;02;;4;Run Clicked;3,9,15;e,n,r;;;;
2017-09-26T15:45:23.979724;02;1;5;Sequence Generated;3,9,15;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:45:37.742941;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:45:42.743254;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:45:48.678863;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:45:50.216228;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:45:52.055277;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:45:53.368141;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:45:55.118999;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:45:56.360256;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:45:57.079254;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:45:57.431057;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:46:00.663263;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:46:07.534929;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:46:13.831045;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:46:14.956573;02;;;Optimal sequence for given time;;Flocking->Flock North->Flock East;387.743;;;
2017-09-26T15:46:14.956719;02;;;Next Clicked;;;;;;
2017-09-26T15:46:35.439018;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:46:36.448287;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:46:37.870968;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:46:46.254961;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:46:47.472011;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:46:48.167071;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:46:49.000161;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:46:49.671077;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:46:59.327371;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:47:01.454953;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:47:03.788049;02;;0;Submit Clicked;7,12,18;n,e,r;;;;
2017-09-26T15:47:03.788176;02;;0;Run Clicked;7,12,18;n,e,r;;;;
2017-09-26T15:47:03.818774;02;2;1;Sequence Generated;7,12,18;Flock North->Flock East->Rendezvous;471.853973;VALID;COMPLETE;
2017-09-26T15:47:12.290111;02;;;Optimal sequence for given time;;Flock North->Flock East->Rendezvous;471.854;;;
2017-09-26T15:47:12.290232;02;;;Next Clicked;;;;;;
2017-09-26T15:47:24.855392;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:47:25.727338;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:47:27.576232;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:47:31.039293;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:47:32.104359;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:47:58.335493;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:47:59.720283;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:48:00.367057;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:48:01.744048;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:48:03.007444;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:48:06.615095;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:48:10.439277;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:48:12.175313;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:48:14.397055;02;;0;Submit Clicked;3,8,10,14;e,n,e,r;;;;
2017-09-26T15:48:14.397359;02;;0;Run Clicked;3,8,10,14;e,n,e,r;;;;
2017-09-26T15:48:14.442644;02;3;1;Sequence Generated;3,8,10,14;Flock East->Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T15:48:23.863278;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:48:29.961569;02;;1;Submit Clicked;2,7,9,13;e,n,e,r;;;;
2017-09-26T15:48:29.962006;02;;1;Run Clicked;2,7,9,13;e,n,e,r;;;;
2017-09-26T15:48:29.996042;02;3;2;Sequence Generated;2,7,9,13;Flock East->Flock North->Flock East->Rendezvous;360.218384;VALID;COMPLETE;
2017-09-26T15:48:39.466029;02;;;Optimal sequence for given time;;Flock East->Flock North->Flock East->Rendezvous;360.218;;;
2017-09-26T15:48:39.466128;02;;;Next Clicked;;;;;;
2017-09-26T15:48:45.839259;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T15:48:46.808289;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T15:48:49.527467;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:48:50.504465;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:48:52.703489;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:48:53.664352;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:48:54.519451;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:48:55.144137;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:48:55.975265;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:49:01.591259;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:49:07.471387;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:49:10.343461;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:49:14.525442;02;;0;Submit Clicked;4,11,20,25;s,e,n,r;;;;
2017-09-26T15:49:14.525777;02;;0;Run Clicked;4,11,20,25;s,e,n,r;;;;
2017-09-26T15:49:14.574588;02;6;1;Sequence Generated;4,11,20,25;Flock South->Flock East->Flock North->Rendezvous;742.109497;VALID;INCOMPLETE;
2017-09-26T15:49:31.431642;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:49:38.455537;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:49:43.216699;02;;1;Submit Clicked;4,10,20,25;s,e,n,r;;;;
2017-09-26T15:49:43.216901;02;;1;Run Clicked;4,10,20,25;s,e,n,r;;;;
2017-09-26T15:49:43.279365;02;6;2;Sequence Generated;4,10,20,25;Flock South->Flock East->Flock North->Rendezvous;739.937134;VALID;COMPLETE;
2017-09-26T15:49:54.552298;02;;;Optimal sequence for given time;;Flock South->Flock East->Flock North->Rendezvous;739.937;;;
2017-09-26T15:49:54.553489;02;;;Next Clicked;;;;;;
2017-09-26T15:50:16.775500;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:50:18.048251;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:50:22.823554;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:50:24.800619;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:50:27.127549;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:50:29.168258;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:50:30.103594;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:50:35.319558;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:50:39.687461;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:50:41.980435;02;;0;Submit Clicked;3,10,17;r,n,e;;;;
2017-09-26T15:50:41.980783;02;;0;Run Clicked;3,10,17;r,n,e;;;;
2017-09-26T15:50:42.030681;02;8;1;Sequence Generated;3,10,17;Rendezvous->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:50:47.831664;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:50:49.023495;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:50:49.663351;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:50:50.239541;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:50:51.848578;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:50:52.497110;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T15:50:52.872258;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:50:53.767295;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:50:55.767608;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:50:56.151530;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:50:58.463628;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:51:05.711419;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:51:06.481344;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:51:10.823793;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:51:12.504125;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:51:13.647289;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:51:15.784635;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:51:18.223708;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:51:27.295505;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:51:32.559984;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:51:35.178591;02;;1;Submit Clicked;6,11,18;n,e,r;;;;
2017-09-26T15:51:35.178879;02;;1;Run Clicked;6,11,18;n,e,r;;;;
2017-09-26T15:51:35.213741;02;8;2;Sequence Generated;6,11,18;Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T15:51:41.863652;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:51:52.671716;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:51:55.730729;02;;2;Submit Clicked;4,11,18;n,e,r;;;;
2017-09-26T15:51:55.731176;02;;2;Run Clicked;4,11,18;n,e,r;;;;
2017-09-26T15:51:55.790140;02;8;3;Sequence Generated;4,11,18;Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:51:59.159706;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:52:05.535722;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:52:07.176635;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:52:07.871428;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T15:52:09.297173;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:52:11.047714;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T15:52:11.872658;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T15:52:14.199488;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:52:17.240719;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:52:20.911673;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:52:21.944396;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:52:23.047716;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:52:24.016545;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:52:24.743491;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:52:25.887598;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:52:30.855463;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:52:32.519709;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T15:52:35.271717;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T15:52:37.464370;02;;3;Submit Clicked;3,7,12,16,21;n,w,n,e,r;;;;
2017-09-26T15:52:37.464674;02;;3;Run Clicked;3,7,12,16,21;n,w,n,e,r;;;;
2017-09-26T15:52:37.518849;02;8;4;Sequence Generated;3,7,12,16,21;Flock North->Flock West->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:52:52.539292;02;;;Next Clicked;;;;;;
2017-09-26T15:53:02.599455;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:53:03.712391;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:53:06.887542;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:53:07.712571;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:53:08.495805;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:53:09.264673;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:53:09.991580;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:53:15.183648;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:53:26.887466;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:53:31.780973;02;;0;Submit Clicked;13,33,38;e,n,r;;;;
2017-09-26T15:53:35.169604;02;;0;Submit Clicked;13,33,38;e,n,r;;;;
2017-09-26T15:53:35.169950;02;;0;Run Clicked;13,33,38;e,n,r;;;;
2017-09-26T15:53:35.240030;02;16;1;Sequence Generated;13,33,38;Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
