TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T19:36:42.974615;15;;4;Submit Clicked;8,18;n,i;;;;
2017-09-29T19:36:43.971421;15;;4;Submit Clicked;8,18;n,i;;;;
2017-09-29T19:36:43.971662;15;;4;Run Clicked;8,18;n,i;;;;
2017-09-29T19:36:47.004256;15;2;5;Sequence Generated;8,18;Flock North->Flocking;365.613983;VALID;INCOMPLETE;
2017-09-29T19:36:48.177884;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:36:52.299635;15;;5;Submit Clicked;7,17;n,i;;;;
2017-09-29T19:36:53.123596;15;;5;Submit Clicked;7,17;n,i;;;;
2017-09-29T19:36:53.123876;15;;5;Run Clicked;7,17;n,i;;;;
2017-09-29T19:36:56.155980;15;2;6;Sequence Generated;7,17;Flock North->Flocking;325.461945;VALID;INCOMPLETE;
2017-09-29T19:36:56.713649;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:36:59.236450;15;;6;Submit Clicked;7,20;n,i;;;;
2017-09-29T19:37:00.107547;15;;6;Submit Clicked;7,20;n,i;;;;
2017-09-29T19:37:00.107852;15;;6;Run Clicked;7,20;n,i;;;;
2017-09-29T19:37:03.131937;15;2;7;Sequence Generated;7,20;Flock North->Flocking;356.604919;VALID;INCOMPLETE;
2017-09-29T19:37:04.105925;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:37:07.869646;15;;7;Submit Clicked;7,24;n,i;;;;
2017-09-29T19:37:08.899548;15;;7;Submit Clicked;7,24;n,i;;;;
2017-09-29T19:37:08.899808;15;;7;Run Clicked;7,24;n,i;;;;
2017-09-29T19:37:11.931981;15;2;8;Sequence Generated;7,24;Flock North->Flocking;398.724030;VALID;INCOMPLETE;
2017-09-29T19:37:13.265808;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:37:15.265611;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:37:19.211553;15;;8;Submit Clicked;6.5,24.5;n,i;;;;
2017-09-29T19:37:20.435629;15;;8;Submit Clicked;6.5,24.5;n,i;;;;
2017-09-29T19:37:20.435970;15;;8;Run Clicked;6.5,24.5;n,i;;;;
2017-09-29T19:37:23.484431;15;2;9;Sequence Generated;6.5,24.5;Flock North->Flocking;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:37:25.089617;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:37:29.395284;15;;9;Submit Clicked;6.8,24.8;n,i;;;;
2017-09-29T19:37:30.467325;15;;9;Submit Clicked;6.8,24.8;n,i;;;;
2017-09-29T19:37:30.467574;15;;9;Run Clicked;6.8,24.8;n,i;;;;
2017-09-29T19:37:33.500902;15;2;10;Sequence Generated;6.8,24.8;Flock North->Flocking;401.259491;VALID;INCOMPLETE;
2017-09-29T19:37:36.689579;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:37:39.235466;15;;10;Submit Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:37:40.875588;15;;10;Submit Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:37:40.875854;15;;10;Run Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:37:43.932544;15;2;11;Sequence Generated;6.8,25.8;Flock North->Flocking;411.267242;VALID;COMPLETE;
2017-09-29T19:37:48.186764;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:37:50.571529;15;;11;Submit Clicked;6.8,26.8;n,i;;;;
2017-09-29T19:38:33.073567;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:38:36.730790;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:38:41.476825;15;;11;Submit Clicked;6.8,26.3;n,i;;;;
2017-09-29T19:38:42.379217;15;;11;Submit Clicked;6.8,26.3;n,i;;;;
2017-09-29T19:38:42.379544;15;;11;Run Clicked;6.8,26.3;n,i;;;;
2017-09-29T19:38:45.437251;15;2;12;Sequence Generated;6.8,26.3;Flock North->Flocking;416.267548;VALID;COMPLETE;
2017-09-29T19:38:50.938928;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:38:53.347253;15;;12;Submit Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:38:54.114951;15;;12;Submit Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:38:54.115284;15;;12;Run Clicked;6.8,25.8;n,i;;;;
2017-09-29T19:38:57.149106;15;2;13;Sequence Generated;6.8,25.8;Flock North->Flocking;411.267242;VALID;COMPLETE;
2017-09-29T19:38:59.665743;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:39:05.250914;15;;13;Submit Clicked;6.8,25.6;n,i;;;;
2017-09-29T19:39:06.067474;15;;13;Submit Clicked;6.8,25.6;n,i;;;;
2017-09-29T19:39:06.067769;15;;13;Run Clicked;6.8,25.6;n,i;;;;
2017-09-29T19:39:09.116330;15;2;14;Sequence Generated;6.8,25.6;Flock North->Flocking;408.267059;VALID;COMPLETE;
2017-09-29T19:39:10.889653;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:39:14.627364;15;;14;Submit Clicked;6.8,25.4;n,i;;;;
2017-09-29T19:39:15.388623;15;;14;Submit Clicked;6.8,25.4;n,i;;;;
2017-09-29T19:39:15.388890;15;;14;Run Clicked;6.8,25.4;n,i;;;;
2017-09-29T19:39:18.428820;15;2;15;Sequence Generated;6.8,25.4;Flock North->Flocking;406.266937;VALID;INCOMPLETE;
2017-09-29T19:39:19.521347;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:39:23.971212;15;;15;Submit Clicked;6.5,25.1;n,i;;;;
2017-09-29T19:39:24.956333;15;;15;Submit Clicked;6.5,25.1;n,i;;;;
2017-09-29T19:39:24.956564;15;;15;Run Clicked;6.5,25.1;n,i;;;;
2017-09-29T19:39:27.996420;15;2;16;Sequence Generated;6.5,25.1;Flock North->Flocking;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:39:29.114869;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:39:32.117180;15;;16;Submit clicked! But input time exceeded max sim time;-1;n,i;;;;
2017-09-29T19:39:36.825438;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:39:36.961843;15;;;Next Clicked;;;;;;
2017-09-29T19:39:36.971711;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:39:48.289539;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:39:48.858686;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:39:55.409640;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:39:56.954367;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:40:09.834429;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:40:11.185367;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:40:12.366139;15;;0;Submit Clicked;5,10;e,r;;;;
2017-09-29T19:40:13.068246;15;;0;Submit Clicked;5,10;e,r;;;;
2017-09-29T19:40:13.068554;15;;0;Run Clicked;5,10;e,r;;;;
2017-09-29T19:40:16.107736;15;3;1;Sequence Generated;5,10;Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:40:18.553558;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:40:19.114867;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:40:21.813002;15;;1;Submit Clicked;2,7;e,r;;;;
2017-09-29T19:40:22.537455;15;;1;Submit Clicked;2,7;e,r;;;;
2017-09-29T19:40:22.537520;15;;1;Run Clicked;2,7;e,r;;;;
2017-09-29T19:40:25.548105;15;3;2;Sequence Generated;2,7;Flock East->Rendezvous;178.752960;VALID;INCOMPLETE;
2017-09-29T19:40:30.169553;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:40:31.873235;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:40:32.546383;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:40:38.521271;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:40:40.612355;15;;2;Submit Clicked;2,7,12;e,r,n;;;;
2017-09-29T19:40:41.747470;15;;2;Submit Clicked;2,7,12;e,r,n;;;;
2017-09-29T19:40:41.747720;15;;2;Run Clicked;2,7,12;e,r,n;;;;
2017-09-29T19:40:45.772017;15;3;3;Sequence Generated;2,7,12;Flock East->Rendezvous->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:40:56.586879;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:40:56.753308;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:40:57.073242;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:40:58.738144;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:40:59.962459;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:41:00.139775;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:41:01.713445;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:41:03.665249;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:41:05.806696;15;;3;Submit Clicked;1,6,11,16;;;;;
2017-09-29T19:41:07.405026;15;;3;Submit Clicked;1,6,11,16;;;;;
2017-09-29T19:41:07.405333;15;;3;Run Clicked;1,6,11,16;;;;;
2017-09-29T19:41:12.557132;15;3;4;Sequence Generated;1,6,11,16;Rendezvous->Flock North->Flock East->Flock North;443.128906;VALID;INCOMPLETE;
2017-09-29T19:41:21.969309;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:41:22.834135;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:41:23.889247;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:41:24.545515;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:41:28.025428;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:41:35.729326;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:41:37.018263;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:41:37.698133;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:41:38.018143;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:41:39.207369;15;;4;Submit Clicked;5,10,15;;;;;
2017-09-29T19:41:40.172821;15;;4;Submit Clicked;5,10,15;;;;;
2017-09-29T19:41:40.173159;15;;4;Run Clicked;5,10,15;;;;;
2017-09-29T19:41:44.236889;15;3;5;Sequence Generated;5,10,15;Flocking->Flock North->Flock East;326.114807;VALID;INCOMPLETE;
2017-09-29T19:41:50.091849;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-29T19:41:50.402363;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:41:50.658086;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:41:51.594890;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:41:52.737325;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:41:56.164642;15;;5;Submit Clicked;5,10,15,20;;;;;
2017-09-29T19:41:56.835233;15;;5;Submit Clicked;5,10,15,20;;;;;
2017-09-29T19:41:56.835679;15;;5;Run Clicked;5,10,15,20;;;;;
2017-09-29T19:42:01.965276;15;3;6;Sequence Generated;5,10,15,20;Flocking->Flock North->Flock East->Flock West;384.960083;VALID;INCOMPLETE;
2017-09-29T19:42:07.665382;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:42:10.107868;15;;6;Submit Clicked;5,10,15,16;i,n,e,w;;;;
2017-09-29T19:42:11.149562;15;;6;Submit Clicked;5,10,15,16;i,n,e,w;;;;
2017-09-29T19:42:11.149818;15;;6;Run Clicked;5,10,15,16;i,n,e,w;;;;
2017-09-29T19:42:16.172929;15;3;7;Sequence Generated;5,10,15,16;Flocking->Flock North->Flock East->Flock West;336.115417;VALID;INCOMPLETE;
2017-09-29T19:42:27.473102;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:42:51.161387;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:42:52.249373;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:42:52.993372;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:42:53.964422;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T19:42:59.481348;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:43:00.082097;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:43:01.947212;15;;7;Submit Clicked;5,10,15,16;i,n,e,n;;;;
2017-09-29T19:43:03.091306;15;;7;Submit Clicked;5,10,15,16;i,n,e,n;;;;
2017-09-29T19:43:03.091556;15;;7;Run Clicked;5,10,15,16;i,n,e,n;;;;
2017-09-29T19:43:08.140652;15;3;8;Sequence Generated;5,10,15,16;Flocking->Flock North->Flock East->Flock North;338.128601;VALID;INCOMPLETE;
2017-09-29T19:43:08.705338;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:43:11.297336;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T19:43:14.785132;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:43:16.491976;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:43:17.169120;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:43:18.842328;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:43:20.164346;15;;8;Submit Clicked;5,10,15,18;i,n,e,r;;;;
2017-09-29T19:43:21.043476;15;;8;Submit Clicked;5,10,15,18;i,n,e,r;;;;
2017-09-29T19:43:21.043781;15;;8;Run Clicked;5,10,15,18;i,n,e,r;;;;
2017-09-29T19:43:26.092594;15;3;9;Sequence Generated;5,10,15,18;Flocking->Flock North->Flock East->Rendezvous;427.540375;VALID;INCOMPLETE;
2017-09-29T19:43:27.306882;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:43:30.602838;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T19:43:33.066596;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:43:33.913919;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:43:34.533235;15;;9;Submit Clicked;5,10,15,17,18;i,n,e,r,n;;;;
2017-09-29T19:43:35.373964;15;;9;Submit Clicked;5,10,15,17,18;i,n,e,r,n;;;;
2017-09-29T19:43:35.374324;15;;9;Run Clicked;5,10,15,17,18;i,n,e,r,n;;;;
2017-09-29T19:43:41.420566;15;3;10;Sequence Generated;5,10,15,17,18;Flocking->Flock North->Flock East->Rendezvous->Flock North;418.424377;VALID;INCOMPLETE;
2017-09-29T19:43:46.073091;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:43:48.427535;15;;10;Submit Clicked;5,10,14,16,17;i,n,e,r,n;;;;
2017-09-29T19:43:49.403736;15;;10;Submit Clicked;5,10,14,16,17;i,n,e,r,n;;;;
2017-09-29T19:43:49.404022;15;;10;Run Clicked;5,10,14,16,17;i,n,e,r,n;;;;
2017-09-29T19:43:52.980761;15;;;Next Clicked;;;;;;
2017-09-29T19:43:56.454596;15;4;1;Sequence Generated;5,10,14,16,17;Flocking->Flock North->Flock East->Rendezvous->Flock North;379.650238;VALID;INCOMPLETE;
2017-09-29T19:43:59.769862;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:44:00.090092;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:44:00.386003;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:44:01.353334;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-29T19:44:01.986127;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-29T19:44:02.193809;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:44:05.129038;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:44:06.865286;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:44:08.177302;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:44:17.633003;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:44:18.065252;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:44:20.767671;15;;1;Submit Clicked;5,10;;;;;
2017-09-29T19:44:21.834648;15;;1;Submit Clicked;5,10;;;;;
2017-09-29T19:44:21.834956;15;;1;Run Clicked;5,10;;;;;
2017-09-29T19:44:24.896018;15;4;2;Sequence Generated;5,10;Flock West->Flock North;240.211700;VALID;INCOMPLETE;
2017-09-29T19:44:27.777058;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:44:27.921321;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:44:28.297196;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:44:28.529309;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:44:31.770071;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T19:44:32.633293;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-29T19:44:34.226117;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-29T19:44:35.401286;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T19:44:36.154190;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T19:44:36.657240;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:44:37.258237;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:44:38.153299;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-29T19:44:39.281999;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-29T19:44:40.026936;15;;2;Submit Clicked;5,10;s;;;;
2017-09-29T19:44:45.162961;15;;2;Submit Clicked;5,10;s;;;;
2017-09-29T19:44:45.163306;15;;2;Run Clicked;5,10;s;;;;
2017-09-29T19:44:47.234813;15;4;3;Sequence Generated;5,10;Flock South;135.696503;VALID;INCOMPLETE;
2017-09-29T19:44:53.409059;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:44:54.953011;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T19:44:56.361943;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T19:44:57.369201;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:44:58.401036;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:44:59.097255;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:45:00.192973;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:45:01.302098;15;;3;Submit Clicked;5,10,15,20;;;;;
2017-09-29T19:45:02.403170;15;;3;Submit Clicked;5,10,15,20;;;;;
2017-09-29T19:45:02.403444;15;;3;Run Clicked;5,10,15,20;;;;;
2017-09-29T19:45:06.532238;15;4;4;Sequence Generated;5,10,15,20;Flock West->Flock North->Flock East;387.603699;VALID;INCOMPLETE;
2017-09-29T19:45:09.785275;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:45:13.409048;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:45:15.985013;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:45:22.620998;15;;4;Submit Clicked;5,23,28;w,n,e;;;;
2017-09-29T19:45:23.411250;15;;4;Submit Clicked;5,23,28;w,n,e;;;;
2017-09-29T19:45:23.411608;15;;4;Run Clicked;5,23,28;w,n,e;;;;
2017-09-29T19:45:27.073056;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:45:27.456764;15;4;5;Sequence Generated;5,23,28;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:45:30.989071;15;;5;Submit Clicked;5,15,20;w,n,e;;;;
2017-09-29T19:45:31.611362;15;;5;Submit Clicked;5,15,20;w,n,e;;;;
2017-09-29T19:45:31.611758;15;;5;Run Clicked;5,15,20;w,n,e;;;;
2017-09-29T19:45:35.648222;15;4;6;Sequence Generated;5,15,20;Flock West->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:45:35.953064;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:45:38.761249;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:45:39.930153;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:45:41.234106;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:45:41.801203;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:45:42.545803;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T19:45:43.017215;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:45:45.718597;15;;6;Submit Clicked;5,13,18,21;;;;;
2017-09-29T19:45:46.619045;15;;6;Submit Clicked;5,13,18,21;;;;;
2017-09-29T19:45:46.619362;15;;6;Run Clicked;5,13,18,21;;;;;
2017-09-29T19:45:51.744462;15;4;7;Sequence Generated;5,13,18,21;Flock South->Flocking->Flock North->Flock North;480.542694;VALID;INCOMPLETE;
2017-09-29T19:45:55.064979;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:46:01.801244;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:46:02.105070;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:46:03.233852;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:46:05.537057;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:46:06.141243;15;;7;Submit Clicked;5,13,21,24;s,i,n;;;;
2017-09-29T19:46:10.816989;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:46:15.006437;15;;7;Submit Clicked;5,18,26,29;s,i,n;;;;
2017-09-29T19:46:15.627241;15;;7;Submit Clicked;5,18,26,29;s,i,n;;;;
2017-09-29T19:46:15.627544;15;;7;Run Clicked;5,18,26,29;s,i,n;;;;
2017-09-29T19:46:20.737051;15;4;8;Sequence Generated;5,18,26,29;Flock South->Flocking->Flock North->Rendezvous;628.706360;VALID;INCOMPLETE;
2017-09-29T19:46:25.505002;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T19:46:27.873189;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T19:46:28.874279;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-29T19:46:29.504978;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T19:46:31.837270;15;;8;Submit Clicked;5,18,26,29,31;s,i,n,r,i;;;;
2017-09-29T19:46:32.811742;15;;8;Submit Clicked;5,18,26,29,31;s,i,n,r,i;;;;
2017-09-29T19:46:32.812052;15;;8;Run Clicked;5,18,26,29,31;s,i,n,r,i;;;;
2017-09-29T19:46:38.880869;15;4;9;Sequence Generated;5,18,26,29,31;Flock South->Flocking->Flock North->Rendezvous->Flocking;652.700073;VALID;INCOMPLETE;
